t	r
0	0.546752
0	0.557407
0	0.564516
0	0.571087
0	0.576649
0	0.577831
0	0.575715
0	0.572077
0	0.568975
0	0.56619
0	0.561236
0	0.553091
0	0.542571
0	0.5312
0	0.518538
0	0.504443
0	0.488219
0	0.470786
0	0.455786
0	0.442473
0	0.429775
0	0.41885
0	0.409863
0	0.401907
0	0.394165
0	0.384984
0	0.374804
0	0.366084
0	0.358518
0	0.351651
0	0.345772
0	0.340589
0	0.338481
0	0.339015
0	0.339696
0	0.341689
0	0.344541
0	0.346911
0	0.350178
0	0.354136
0	0.357874
0	0.364147
0	0.37384
0	0.384106
0	0.392904
0	0.402718
0	0.412847
0	0.422274
0	0.431091
0	0.43807
0	0.443765
0	0.448651
0	0.451398
0	0.452649
0	0.453773
0	0.453861
0	0.453589
0	0.451974
0	0.449847
0	0.449552
0	0.44944
0	0.447783
0	0.444468
0	0.440131
0	0.435013
0	0.427555
0	0.417438
0	0.407026
0	0.396874
0	0.385399
0	0.371747
0	0.357195
0	0.344819
0	0.334424
0	0.325241
0	0.317979
0	0.310664
0	0.303315
0	0.297258
0	0.292527
0	0.29095
0	0.293529
0	0.297571
0	0.301548
0	0.303854
0	0.305626
0	0.308026
0	0.307904
0	0.306102
0	0.304102
0	0.301541
0	0.299048
0	0.296662
0	0.294064
0	0.292204
0	0.29305
0	0.29734
0	0.303456
0	0.310945
0	0.320285
0	0.33221
0	0.346744
0	0.3623
0	0.377022
0	0.39031
0	0.401592
0	0.410971
0	0.419454
0	0.4263
0	0.432008
0	0.438056
0	0.443968
0	0.449195
0	0.453357
0	0.455652
0	0.456805
0	0.457563
0	0.456901
0	0.45491
0	0.451548
0	0.447076
0	0.442484
0	0.437312
0	0.43224
0	0.428735
0	0.425226
0	0.419572
0	0.412677
0	0.405362
0	0.397048
0	0.387876
0	0.379602
0	0.372126
0	0.365886
0	0.36051
0	0.353984
0	0.34744
0	0.341692
0	0.337434
0	0.332736
0	0.327926
0	0.326655
0	0.327283
0	0.32925
0	0.332266
0	0.334352
0	0.337287
0	0.342301
0	0.349029
0	0.355398
0	0.36008
0	0.36391
0	0.366033
0	0.36695
0	0.368857
0	0.370844
0	0.373393
0	0.377806
0	0.383728
0	0.391932
0	0.401313
0	0.409042
0	0.415199
0	0.421846
0	0.42918
0	0.436977
0	0.444973
0	0.451327
0	0.455547
0	0.457053
0	0.45612
0	0.453792
0	0.450642
0	0.448469
0	0.44758
0	0.447656
0	0.447762
0	0.447993
0	0.446853
0	0.441364
0	0.434059
0	0.427522
0	0.420029
0	0.411673
0	0.403603
0	0.39552
0	0.38616
0	0.376232
0	0.367107
0	0.358011
0	0.348974
0	0.340187
0	0.331647
0	0.322987
0	0.315223
0	0.309069
0	0.303093
0	0.297328
0	0.291633
0	0.285658
0	0.280944
0	0.279369
0	0.279273
0	0.278477
0	0.276411
0	0.274221
0	0.273114
0	0.272483
0	0.272096
0	0.272129
0	0.274012
0	0.276488
0	0.280234
0	0.286137
0	0.290569
0	0.294206
0	0.299314
0	0.30523
0	0.312038
0	0.319488
0	0.32514
0	0.329051
0	0.333244
0	0.339564
0	0.348293
0	0.356896
0	0.36533
0	0.373598
0	0.380171
0	0.385833
0	0.391816
0	0.399096
0	0.406462
0	0.412597
0	0.419872
0	0.426995
0	0.4337
0	0.44177
0	0.449024
0	0.455299
0	0.460554
0	0.46544
0	0.469915
0	0.472221
0	0.472696
0	0.472954
0	0.472626
0	0.470907
0	0.468159
0	0.465742
0	0.463807
0	0.460664
0	0.456689
0	0.45337
0	0.449882
0	0.447215
0	0.445142
0	0.439284
0	0.428654
0	0.41495
0	0.401037
0	0.386475
0	0.372583
0	0.361071
0	0.348512
0	0.335225
0	0.322213
0	0.310683
0	0.302147
0	0.295634
0	0.29024
0	0.284271
0	0.278356
0	0.274771
0	0.273463
0	0.273414
0	0.275046
0	0.279555
0	0.286365
0	0.293033
0	0.299841
0	0.308225
0	0.31679
0	0.32671
0	0.338558
0	0.351129
0	0.362629
0	0.372628
0	0.382089
0	0.391752
0	0.400426
0	0.407546
0	0.414669
0	0.420891
0	0.425252
0	0.428336
0	0.431583
0	0.432732
0	0.431017
0	0.427758
0	0.422678
0	0.416904
0	0.411419
0	0.406239
0	0.400571
0	0.394136
0	0.386552
0	0.378008
0	0.369864
0	0.362273
0	0.355287
0	0.350379
0	0.346892
0	0.342235
0	0.336857
0	0.332021
0	0.327232
0	0.322575
0	0.31972
0	0.316275
0	0.312537
0	0.312282
0	0.313183
0	0.313655
0	0.315553
0	0.319071
0	0.325589
0	0.334271
0	0.342781
0	0.349868
0	0.35593
0	0.361808
0	0.36419
0	0.362836
0	0.359646
0	0.357152
0	0.356922
0	0.35684
0	0.355977
0	0.354724
0	0.353915
0	0.354452
0	0.353946
0	0.351952
0	0.351441
0	0.351496
0	0.350509
0	0.350046
0	0.351721
0	0.353881
0	0.356295
0	0.358843
0	0.35966
0	0.35946
0	0.358847
0	0.358097
0	0.357908
0	0.356849
0	0.355684
0	0.355161
0	0.354523
0	0.35344
0	0.350504
0	0.346324
0	0.342057
0	0.338076
0	0.333171
0	0.327901
0	0.323801
0	0.322373
0	0.323541
0	0.32404
0	0.323886
0	0.326682
0	0.331054
0	0.335038
0	0.340059
0	0.347158
0	0.356193
0	0.364533
0	0.371815
0	0.378596
0	0.383984
0	0.387988
0	0.390938
0	0.393453
0	0.395707
0	0.398156
0	0.400358
0	0.400796
0	0.400687
0	0.401539
0	0.402598
0	0.404481
0	0.407469
0	0.410795
0	0.414792
0	0.419485
0	0.425498
0	0.432951
0	0.44044
0	0.446523
0	0.452821
0	0.459662
0	0.465496
0	0.469389
0	0.472018
0	0.475144
0	0.476785
0	0.476506
0	0.475857
0	0.474695
0	0.473268
0	0.471829
0	0.470134
0	0.467351
0	0.463608
0	0.458284
0	0.450668
0	0.442349
0	0.433137
0	0.422778
0	0.411352
0	0.399361
0	0.388799
0	0.379689
0	0.37138
0	0.363185
0	0.354635
0	0.345602
0	0.338493
0	0.334483
0	0.331237
0	0.327193
0	0.322717
0	0.318161
0	0.313028
0	0.308887
0	0.305056
0	0.301055
0	0.298038
0	0.295394
0	0.292784
0	0.291426
0	0.291699
0	0.292955
0	0.296535
0	0.302122
0	0.308136
0	0.314881
0	0.323233
0	0.334005
0	0.345258
0	0.354347
0	0.361571
0	0.368204
0	0.375014
0	0.382
0	0.388877
0	0.396013
0	0.403558
0	0.41066
0	0.416717
0	0.423659
0	0.431101
0	0.436878
0	0.440986
0	0.442675
0	0.442311
0	0.440471
0	0.436805
0	0.432935
0	0.430748
0	0.429354
0	0.428959
0	0.429865
0	0.432239
0	0.435148
0	0.436373
0	0.436027
0	0.435304
0	0.435937
0	0.437767
0	0.438498
0	0.43883
0	0.440557
0	0.442884
0	0.444852
0	0.446013
0	0.445002
0	0.441382
0	0.437091
0	0.432746
0	0.428121
0	0.421544
0	0.41263
0	0.403089
0	0.393694
0	0.385315
0	0.377284
0	0.368851
0	0.359791
0	0.34959
0	0.339521
0	0.330424
0	0.322575
0	0.314931
0	0.306829
0	0.298801
0	0.291063
0	0.285192
0	0.28081
0	0.278567
0	0.279199
0	0.280145
0	0.282028
0	0.287288
0	0.294145
0	0.300796
0	0.307864
0	0.314617
0	0.321629
0	0.33085
0	0.341904
0	0.352247
0	0.361978
0	0.373207
0	0.38429
0	0.395336
0	0.406884
0	0.41758
0	0.427291
0	0.436289
0	0.444337
0	0.451003
0	0.456976
0	0.461672
0	0.463165
0	0.460433
0	0.454735
0	0.448042
0	0.440762
0	0.432129
0	0.422754
0	0.413741
0	0.405141
0	0.39696
0	0.38824
0	0.378875
0	0.369625
0	0.359237
0	0.347558
0	0.338249
0	0.330819
0	0.323568
0	0.316986
0	0.309243
0	0.300377
0	0.292861
0	0.28642
0	0.279512
0	0.27442
0	0.271737
0	0.27122
0	0.272774
0	0.275118
0	0.278916
0	0.284326
0	0.289886
0	0.294345
0	0.299379
0	0.305624
0	0.31318
0	0.323431
0	0.33454
0	0.343756
0	0.351155
0	0.357305
0	0.362166
0	0.365599
0	0.368352
0	0.370859
0	0.37331
0	0.377649
0	0.382303
0	0.386689
0	0.391852
0	0.39726
0	0.402874
0	0.408896
0	0.416497
0	0.423842
0	0.430543
0	0.437813
0	0.444204
0	0.449686
0	0.455527
0	0.46162
0	0.468419
0	0.475327
0	0.481619
0	0.487871
0	0.492911
0	0.495129
0	0.494403
0	0.490967
0	0.485894
0	0.480654
0	0.474364
0	0.465738
0	0.454966
0	0.444672
0	0.435414
0	0.426204
0	0.417818
0	0.408968
0	0.399054
0	0.388498
0	0.376836
0	0.364802
0	0.35335
0	0.344327
0	0.336462
0	0.32898
0	0.322412
0	0.316666
0	0.312572
0	0.308516
0	0.305175
0	0.304075
0	0.30458
0	0.307329
0	0.311829
0	0.316632
0	0.323067
0	0.330091
0	0.338279
0	0.348664
0	0.35887
0	0.368913
0	0.378616
0	0.389387
0	0.400339
0	0.410005
0	0.419054
0	0.42556
0	0.429972
0	0.43361
0	0.436125
0	0.438328
0	0.439994
0	0.440929
0	0.440061
0	0.43626
0	0.430678
0	0.425434
0	0.421255
0	0.416833
0	0.410979
0	0.402867
0	0.393468
0	0.382522
0	0.371054
0	0.359723
0	0.348738
0	0.339824
0	0.333382
0	0.330055
0	0.329596
0	0.330923
0	0.332844
0	0.335321
0	0.338436
0	0.339814
0	0.33875
0	0.338552
0	0.34062
0	0.342576
0	0.344159
0	0.346259
0	0.348485
0	0.351485
0	0.356206
0	0.363052
0	0.370078
0	0.375394
0	0.380121
0	0.384584
0	0.38957
0	0.39483
0	0.39789
0	0.401242
0	0.405868
0	0.407607
0	0.406282
0	0.404778
0	0.403019
0	0.401869
0	0.40345
0	0.405146
0	0.405276
0	0.404371
0	0.402027
0	0.399153
0	0.394787
0	0.388871
0	0.383245
0	0.377907
0	0.372748
0	0.367566
0	0.362243
0	0.355779
0	0.349241
0	0.345208
0	0.342445
0	0.340448
0	0.339741
0	0.339598
0	0.339491
0	0.340554
0	0.343377
0	0.34731
0	0.353734
0	0.361226
0	0.36767
0	0.372535
0	0.376505
0	0.379818
0	0.381691
0	0.383593
0	0.385493
0	0.384863
0	0.383574
0	0.384095
0	0.385156
0	0.387865
0	0.391172
0	0.392124
0	0.390419
0	0.38664
0	0.382353
0	0.378696
0	0.376083
0	0.374177
0	0.373031
0	0.372143
0	0.369653
0	0.365163
0	0.35962
0	0.355139
0	0.348952
0	0.340656
0	0.333669
0	0.328675
0	0.326092
0	0.323693
0	0.320163
0	0.315975
0	0.312992
0	0.313582
0	0.315511
0	0.317336
0	0.31962
0	0.322208
0	0.326473
0	0.333455
0	0.341676
0	0.349573
0	0.357289
0	0.36416
0	0.369995
0	0.37611
0	0.38385
0	0.392116
0	0.399171
0	0.405877
0	0.412243
0	0.41895
0	0.427092
0	0.435048
0	0.441707
0	0.447847
0	0.455151
0	0.461304
0	0.465109
0	0.469548
0	0.473587
0	0.475946
0	0.477831
0	0.478982
0	0.47901
0	0.477805
0	0.475656
0	0.472973
0	0.469334
0	0.463744
0	0.455431
0	0.445721
0	0.437233
0	0.429022
0	0.420467
0	0.413465
0	0.406949
0	0.399134
0	0.391246
0	0.384333
0	0.378109
0	0.371911
0	0.364695
0	0.357377
0	0.349948
0	0.343316
0	0.33829
0	0.332751
0	0.326615
0	0.319485
0	0.310021
0	0.298864
0	0.288415
0	0.279246
0	0.271583
0	0.265907
0	0.26002
0	0.254493
0	0.251963
0	0.251911
0	0.253034
0	0.255306
0	0.259782
0	0.266759
0	0.276002
0	0.285998
0	0.296615
0	0.308179
0	0.320111
0	0.330928
0	0.342153
0	0.355711
0	0.369238
0	0.38376
0	0.398658
0	0.411549
0	0.422298
0	0.430195
0	0.435919
0	0.442772
0	0.450661
0	0.457168
0	0.462678
0	0.467064
0	0.468483
0	0.468699
0	0.46934
0	0.469476
0	0.469322
0	0.469672
0	0.469973
0	0.470253
0	0.471073
0	0.469617
0	0.465699
0	0.461141
0	0.457251
0	0.452995
0	0.447577
0	0.444058
0	0.440921
0	0.435926
0	0.431111
0	0.427177
0	0.422165
0	0.414714
0	0.404851
0	0.393677
0	0.38338
0	0.374014
0	0.366159
0	0.358602
0	0.350706
0	0.343922
0	0.337744
0	0.332674
0	0.326964
0	0.321116
0	0.314569
0	0.307706
0	0.303944
0	0.300923
0	0.295891
0	0.290249
0	0.286097
0	0.284496
0	0.283702
0	0.282731
0	0.282046
0	0.28111
0	0.279898
0	0.279055
0	0.278466
0	0.275906
0	0.272389
0	0.270539
0	0.269934
0	0.271168
0	0.273511
0	0.275986
0	0.280901
0	0.288031
0	0.295274
0	0.302153
0	0.307993
0	0.313517
0	0.319443
0	0.325791
0	0.33519
0	0.348803
0	0.364358
0	0.380448
0	0.39776
0	0.415189
0	0.431919
0	0.448913
0	0.464928
0	0.480663
0	0.495919
0	0.50935
0	0.520237
0	0.527554
0	0.532519
0	0.536673
0	0.539785
0	0.542323
0	0.544114
0	0.543579
0	0.541821
0	0.539778
0	0.537522
0	0.53397
0	0.528756
0	0.522515
0	0.515803
0	0.509527
0	0.502394
0	0.492798
0	0.481074
0	0.468828
0	0.456428
0	0.442941
0	0.42965
0	0.417341
0	0.405219
0	0.393678
0	0.382792
0	0.372115
0	0.362503
0	0.353993
0	0.346179
0	0.34013
0	0.33546
0	0.332052
0	0.329017
0	0.324856
0	0.322614
0	0.324403
0	0.32846
0	0.332657
0	0.336225
0	0.340023
0	0.343563
0	0.346322
0	0.350105
0	0.355162
0	0.358382
0	0.360442
0	0.363331
0	0.365997
0	0.368291
0	0.369259
0	0.36896
0	0.370229
0	0.374231
0	0.379942
0	0.387415
0	0.395228
0	0.401241
0	0.405869
0	0.408899
0	0.410334
0	0.41031
0	0.408929
0	0.407854
0	0.407296
0	0.406671
0	0.406645
0	0.407959
0	0.408696
0	0.40756
0	0.406029
0	0.406169
0	0.408319
0	0.41027
0	0.411307
0	0.411836
0	0.414286
0	0.419204
0	0.423073
0	0.423645
0	0.421469
0	0.418744
0	0.416062
0	0.412602
0	0.407443
0	0.401489
0	0.394479
0	0.385831
0	0.378163
0	0.37213
0	0.367079
0	0.362495
0	0.357408
0	0.351838
0	0.345378
0	0.33888
0	0.332669
0	0.326875
0	0.322851
0	0.321728
0	0.323694
0	0.32652
0	0.329154
0	0.33286
0	0.338149
0	0.343928
0	0.349573
0	0.354876
0	0.361242
0	0.369097
0	0.375647
0	0.381173
0	0.387279
0	0.394822
0	0.404741
0	0.415346
0	0.425427
0	0.435161
0	0.443381
0	0.449197
0	0.452925
0	0.455561
0	0.457723
0	0.458925
0	0.460163
0	0.461304
0	0.461588
0	0.459532
0	0.456266
0	0.454195
0	0.452698
0	0.450934
0	0.446876
0	0.441582
0	0.437073
0	0.433542
0	0.429437
0	0.425079
0	0.420284
0	0.41187
0	0.400777
0	0.389236
0	0.377404
0	0.365684
0	0.35433
0	0.342367
0	0.331105
0	0.320796
0	0.311916
0	0.304616
0	0.297689
0	0.289751
0	0.280698
0	0.273381
0	0.266222
0	0.259567
0	0.255697
0	0.254611
0	0.254869
0	0.255788
0	0.258564
0	0.263337
0	0.269363
0	0.27691
0	0.286501
0	0.298104
0	0.311658
0	0.326595
0	0.342439
0	0.358942
0	0.376244
0	0.396026
0	0.417027
0	0.436722
0	0.45638
0	0.475272
0	0.49062
0	0.502694
0	0.512066
0	0.517668
0	0.51989
0	0.519473
0	0.51681
0	0.513497
0	0.510315
0	0.50692
0	0.503049
0	0.498591
0	0.493499
0	0.488575
0	0.483967
0	0.477972
0	0.471565
0	0.466743
0	0.461077
0	0.452335
0	0.443066
0	0.436849
0	0.43439
0	0.433385
0	0.432279
0	0.430241
0	0.426658
0	0.422452
0	0.418112
0	0.41279
0	0.406193
0	0.399424
0	0.393091
0	0.385643
0	0.376655
0	0.367054
0	0.358088
0	0.350812
0	0.344629
0	0.339875
0	0.336777
0	0.333472
0	0.32941
0	0.324964
0	0.320335
0	0.314865
0	0.308563
0	0.303882
0	0.302724
0	0.302807
0	0.303487
0	0.305643
0	0.3083
0	0.311492
0	0.314581
0	0.318594
0	0.3246
0	0.332824
0	0.344192
0	0.356738
0	0.368967
0	0.380066
0	0.391336
0	0.403251
0	0.414306
0	0.42502
0	0.434902
0	0.443217
0	0.451119
0	0.458747
0	0.465139
0	0.469399
0	0.470179
0	0.468361
0	0.464352
0	0.457822
0	0.449815
0	0.441446
0	0.43391
0	0.426103
0	0.416385
0	0.405552
0	0.394266
0	0.382687
0	0.371139
0	0.360347
0	0.349944
0	0.340428
0	0.331577
0	0.323105
0	0.315573
0	0.307783
0	0.300636
0	0.296739
0	0.294215
0	0.291896
0	0.289793
0	0.28669
0	0.282842
0	0.28067
0	0.280411
0	0.281105
0	0.282193
0	0.28402
0	0.286977
0	0.290215
0	0.294787
0	0.300469
0	0.307582
0	0.316454
0	0.3253
0	0.33282
0	0.340683
0	0.348159
0	0.353781
0	0.358619
0	0.362654
0	0.367611
0	0.37381
0	0.380944
0	0.389126
0	0.396156
0	0.401589
0	0.406271
0	0.410437
0	0.414025
0	0.417431
0	0.421516
0	0.426093
0	0.430152
0	0.434651
0	0.440365
0	0.44633
0	0.451449
0	0.456039
0	0.461968
0	0.467749
0	0.47145
0	0.474141
0	0.477208
0	0.480438
0	0.482506
0	0.483557
0	0.48351
0	0.481049
0	0.478037
0	0.475172
0	0.471935
0	0.46856
0	0.464928
0	0.462124
0	0.461653
0	0.462556
0	0.462121
0	0.46091
0	0.458962
0	0.456141
0	0.454179
0	0.454953
0	0.458803
0	0.46399
0	0.468667
0	0.471977
0	0.475408
0	0.4789
0	0.482057
0	0.485321
0	0.488267
0	0.489618
0	0.488819
0	0.487219
0	0.484694
0	0.481322
0	0.47597
0	0.467767
0	0.457091
0	0.444595
0	0.431393
0	0.416709
0	0.400899
0	0.385679
0	0.371723
0	0.358265
0	0.34473
0	0.331614
0	0.319363
0	0.307481
0	0.295494
0	0.281768
0	0.265673
0	0.249219
0	0.231939
0	0.214818
0	0.199824
0	0.186983
0	0.177113
0	0.169604
0	0.163556
0	0.158735
0	0.155269
0	0.152504
0	0.150488
0	0.151756
0	0.155019
0	0.159141
0	0.166721
0	0.17614
0	0.18473
0	0.194348
0	0.205766
0	0.218783
0	0.233302
0	0.248503
0	0.26461
0	0.281011
0	0.298682
0	0.316794
0	0.333967
0	0.351243
0	0.368997
0	0.387394
0	0.406554
0	0.425583
0	0.441768
0	0.45638
0	0.469873
0	0.48269
0	0.496508
0	0.510238
0	0.523199
0	0.534174
0	0.543479
0	0.5524
0	0.56114
0	0.568893
0	0.574914
0	0.579712
0	0.583439
0	0.585133
0	0.585204
0	0.583902
0	0.580486
0	0.574719
0	0.568278
0	0.562067
0	0.555198
0	0.548354
0	0.540871
0	0.53109
0	0.519008
0	0.505825
0	0.492573
0	0.479908
0	0.466826
0	0.453064
0	0.43822
0	0.422406
0	0.406852
0	0.391454
0	0.375957
0	0.360944
0	0.346468
0	0.331566
0	0.316237
0	0.301055
0	0.287609
0	0.276851
0	0.267905
0	0.260589
0	0.254199
0	0.247699
0	0.242631
0	0.24032
0	0.239824
0	0.240921
0	0.242488
0	0.244502
0	0.248171
0	0.252278
0	0.257338
0	0.265117
0	0.276034
0	0.289209
0	0.302895
0	0.317793
0	0.335965
0	0.354986
0	0.372187
0	0.387763
0	0.402445
0	0.415829
0	0.427565
0	0.438776
0	0.45055
0	0.462428
0	0.472631
0	0.481583
0	0.490299
0	0.498455
0	0.504273
0	0.507674
0	0.510452
0	0.511227
0	0.507365
0	0.499354
0	0.49134
0	0.484694
0	0.476668
0	0.465602
0	0.453272
0	0.440366
0	0.42798
0	0.417908
0	0.410103
0	0.402629
0	0.394316
0	0.386468
0	0.379168
0	0.373227
0	0.368998
0	0.364801
0	0.360381
0	0.355702
0	0.351056
0	0.347445
0	0.344655
0	0.342076
0	0.338122
0	0.332542
0	0.325905
0	0.317697
0	0.309161
0	0.302408
0	0.296526
0	0.290685
0	0.285487
0	0.282412
0	0.281158
0	0.279621
0	0.278176
0	0.27487
0	0.269886
0	0.263637
0	0.256894
0	0.251827
0	0.248259
0	0.247738
0	0.248165
0	0.248008
0	0.248572
0	0.24843
0	0.248271
0	0.249648
0	0.250997
0	0.253056
0	0.257138
0	0.263166
0	0.270697
0	0.278553
0	0.286466
0	0.295406
0	0.306404
0	0.317719
0	0.329897
0	0.344125
0	0.3598
0	0.377313
0	0.395876
0	0.413606
0	0.431202
0	0.447662
0	0.460801
0	0.472944
0	0.483207
0	0.491955
0	0.500293
0	0.508006
0	0.513549
0	0.516914
0	0.520359
0	0.523164
0	0.525903
0	0.527673
0	0.527503
0	0.527221
0	0.527048
0	0.525894
0	0.523654
0	0.521467
0	0.519208
0	0.515143
0	0.507692
0	0.495938
0	0.482512
0	0.469799
0	0.457062
0	0.444448
0	0.432766
0	0.421826
0	0.409717
0	0.395299
0	0.381331
0	0.367579
0	0.352167
0	0.336902
0	0.322401
0	0.308709
0	0.296915
0	0.286565
0	0.276508
0	0.267104
0	0.261311
0	0.259219
0	0.258034
0	0.257757
0	0.257251
0	0.255565
0	0.25499
0	0.256915
0	0.260436
0	0.265174
0	0.269321
0	0.27195
0	0.276344
0	0.281782
0	0.284418
0	0.285407
0	0.288289
0	0.292739
0	0.298216
0	0.304727
0	0.310876
0	0.315518
0	0.320063
0	0.325292
0	0.330451
0	0.335871
0	0.341031
0	0.346565
0	0.351104
0	0.354418
0	0.35618
0	0.356913
0	0.357506
0	0.358086
0	0.357772
0	0.355241
0	0.351631
0	0.346479
0	0.341569
0	0.336392
0	0.331232
0	0.328306
0	0.324676
0	0.317494
0	0.308491
0	0.300301
0	0.294087
0	0.29087
0	0.289977
0	0.29021
0	0.291585
0	0.295087
0	0.300531
0	0.30653
0	0.313166
0	0.31994
0	0.327719
0	0.33687
0	0.344546
0	0.351756
0	0.358756
0	0.364818
0	0.370704
0	0.377745
0	0.386826
0	0.395681
0	0.4042
0	0.413072
0	0.422796
0	0.432268
0	0.439482
0	0.444098
0	0.447248
0	0.451329
0	0.457697
0	0.46479
0	0.470509
0	0.474586
0	0.479167
0	0.486198
0	0.49276
0	0.496444
0	0.498868
0	0.501035
0	0.503652
0	0.507395
0	0.511581
0	0.515823
0	0.519357
0	0.520887
0	0.519872
0	0.518107
0	0.515252
0	0.509823
0	0.503559
0	0.49635
0	0.486845
0	0.476163
0	0.464796
0	0.45121
0	0.435874
0	0.41955
0	0.401227
0	0.38285
0	0.365342
0	0.346172
0	0.325357
0	0.303649
0	0.282668
0	0.265223
0	0.250838
0	0.235876
0	0.22135
0	0.209609
0	0.201284
0	0.196173
0	0.192656
0	0.190608
0	0.189118
0	0.189018
0	0.191062
0	0.195249
0	0.201907
0	0.209612
0	0.218091
0	0.226498
0	0.234708
0	0.243331
0	0.252037
0	0.262227
0	0.274055
0	0.2862
0	0.298049
0	0.309569
0	0.320494
0	0.329439
0	0.337002
0	0.345534
0	0.355041
0	0.364235
0	0.371945
0	0.378717
0	0.385579
0	0.393261
0	0.399106
0	0.401846
0	0.405111
0	0.408973
0	0.411974
0	0.414832
0	0.418861
0	0.423756
0	0.428577
0	0.432617
0	0.437667
0	0.445647
0	0.456073
0	0.467954
0	0.479217
0	0.489103
0	0.497859
0	0.505566
0	0.512868
0	0.519472
0	0.524292
0	0.528848
0	0.534232
0	0.53883
0	0.542127
0	0.545037
0	0.548086
0	0.550582
0	0.551551
0	0.551863
0	0.551788
0	0.550498
0	0.54883
0	0.546235
0	0.54162
0	0.536077
0	0.529966
0	0.521334
0	0.510723
0	0.499826
0	0.488527
0	0.477496
0	0.467483
0	0.457675
0	0.447287
0	0.436968
0	0.42759
0	0.418537
0	0.408191
0	0.395845
0	0.381384
0	0.367565
0	0.355147
0	0.342851
0	0.330277
0	0.317813
0	0.305068
0	0.292776
0	0.282628
0	0.272484
0	0.262301
0	0.253497
0	0.244641
0	0.236053
0	0.2282
0	0.221312
0	0.216267
0	0.213191
0	0.212242
0	0.213888
0	0.2177
0	0.222789
0	0.229442
0	0.237832
0	0.247198
0	0.256526
0	0.268201
0	0.280791
0	0.29298
0	0.306387
0	0.318924
0	0.331558
0	0.346099
0	0.363296
0	0.382093
0	0.400664
0	0.417993
0	0.434082
0	0.450967
0	0.468012
0	0.483003
0	0.496159
0	0.507784
0	0.517634
0	0.527814
0	0.538366
0	0.545791
0	0.549908
0	0.553292
0	0.555553
0	0.556731
0	0.556321
0	0.551772
0	0.543565
0	0.532928
0	0.519938
0	0.504664
0	0.487261
0	0.468327
0	0.447542
0	0.425966
0	0.404357
0	0.382073
0	0.360595
0	0.341803
0	0.324929
0	0.308639
0	0.292448
0	0.276469
0	0.260942
0	0.245209
0	0.23035
0	0.217686
0	0.206349
0	0.193553
0	0.181119
0	0.171819
0	0.163918
0	0.156956
0	0.151255
0	0.148438
0	0.148838
0	0.152323
0	0.158926
0	0.168394
0	0.181009
0	0.1963
0	0.214978
0	0.235777
0	0.255352
0	0.275013
0	0.297361
0	0.320789
0	0.344217
0	0.366647
0	0.388874
0	0.412361
0	0.436085
0	0.460341
0	0.485775
0	0.512051
0	0.537595
0	0.561288
0	0.582171
0	0.598668
0	0.610926
0	0.619284
0	0.624681
0	0.628258
0	0.631305
0	0.636472
0	0.643236
0	0.648256
0	0.649463
0	0.647878
0	0.64368
0	0.636071
0	0.625573
0	0.611868
0	0.594246
0	0.573881
0	0.551587
0	0.526442
0	0.496608
0	0.46356
0	0.429428
0	0.394177
0	0.358469
0	0.321455
0	0.285744
0	0.251613
0	0.218401
0	0.187709
0	0.158632
0	0.131478
0	0.107501
0	0.0867918
0	0.069157
0	0.053847
0	0.0405011
0	0.0305369
0	0.0227422
0	0.0181655
0	0.0181921
0	0.0230883
0	0.0323312
0	0.0438318
0	0.0571572
0	0.0722
0	0.0903736
0	0.113325
0	0.140136
0	0.168957
0	0.198469
0	0.227047
0	0.254611
0	0.283159
0	0.312641
0	0.342833
0	0.373882
0	0.404805
0	0.434767
0	0.463046
0	0.490366
0	0.516148
0	0.538712
0	0.557571
0	0.574499
0	0.589901
0	0.601387
0	0.610459
0	0.618909
0	0.62674
0	0.633128
0	0.635741
0	0.636549
0	0.636712
0	0.634721
0	0.628604
0	0.620052
0	0.610867
0	0.599587
0	0.587953
0	0.576624
0	0.563472
0	0.547524
0	0.530662
0	0.513572
0	0.493754
0	0.470433
0	0.44688
0	0.422727
0	0.396125
0	0.368643
0	0.340711
0	0.313862
0	0.288414
0	0.26399
0	0.242203
0	0.224407
0	0.211108
0	0.202006
0	0.196766
0	0.194553
0	0.194654
0	0.196822
0	0.200452
0	0.206939
0	0.216929
0	0.228193
0	0.238349
0	0.248364
0	0.260545
0	0.274566
0	0.29146
0	0.309149
0	0.326358
0	0.345023
0	0.362284
0	0.376796
0	0.390385
0	0.403971
0	0.417392
0	0.429222
0	0.43928
0	0.448656
0	0.457666
0	0.46626
0	0.474884
0	0.483575
0	0.491244
0	0.498054
0	0.502819
0	0.503466
0	0.50037
0	0.496798
0	0.494224
0	0.491111
0	0.487373
0	0.483089
0	0.478047
0	0.472178
0	0.466589
0	0.460461
0	0.451924
0	0.4422
0	0.431241
0	0.418625
0	0.404518
0	0.388851
0	0.373192
0	0.358556
0	0.344673
0	0.331739
0	0.320961
0	0.311042
0	0.302017
0	0.295114
0	0.289765
0	0.285927
0	0.282806
0	0.28121
0	0.283467
0	0.288016
0	0.29311
0	0.298012
0	0.301621
0	0.304411
0	0.306889
0	0.310268
0	0.314638
0	0.319236
0	0.323256
0	0.326748
0	0.330507
0	0.332858
0	0.331777
0	0.32795
0	0.324693
0	0.324072
0	0.324106
0	0.326081
0	0.330296
0	0.334753
0	0.34
0	0.345663
0	0.352011
0	0.359008
0	0.365785
0	0.373097
